RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA_1,pmDE_1,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA_icrs,_DE_icrs,RAhour,DEdeg,Bmag,Vmag,Jmag,Hmag,Ksmag,e_Jmag,e_Hmag,e_Ksmag,pmRA_2,pmDE_2,e_pm,RV,e_RV,Qflg,Rflg,Bflg,2MASS,ASCC,SpType,Rcl,Ps,Pkin,PJKs,PJH,MWSC,Separation
-0.64633850868,-29.04211046067,2333153679752698368,20.6579309486,-77.9388645792,4.2766,18.533,2.1660000000000004,209,15.040868,1.907647,1.0,Blanco_1,359.353570220324,-29.0421197864725,-0.04309652,-29.042133,16.5,14.7,12.796,12.171,11.998,0.03,0.03,0.03,20.26,-0.49,4.09,999.99,-9.99,AAA,222,111,142137983,0,,1.6411,1,88.76,87.84,30.79,7,0.35362610053033505
-0.52023197632,-28.96201726014,2333161479413305984,20.9879027539,-78.0566407036,4.4703,18.891000000000002,2.1430000000000002,165,17.361666,2.79916,1.0,Blanco_1,359.479675061679,-28.9620264869136,-0.03469044,-28.962048,18.8,17.1,14.404,13.822,13.618,0.032,0.035,0.041,35.52,8.13,4.74,999.99,-9.99,AAA,222,111,142140906,0,,1.6043,1,4.23,99.14,100.0,7,0.4074145654088932
-0.17299078158,-28.35778670415,2333306099552537728,23.8296431518,-78.4061192229,4.353,19.219,2.2620000000000005,262,15.385542,2.022717,1.0,Blanco_1,359.826915185924,-28.3577964432844,-0.01153993,-28.357815,17.0,15.2,13.045,12.341,12.215,0.03,0.03,0.03,21.6,-4.92,4.09,999.99,-9.99,AAA,222,111,142160397,0,,1.8842,1,43.69,100.0,100.0,7,0.35724053502286796
-0.06309218471,-28.25635240942,2333308401655007872,24.3122870432,-78.5077236588,4.3383,18.998,1.7320000000000002,249,12.387129,0.995317,0.9,Blanco_1,359.936814952668,-28.2563598666108,-0.00421459,-28.256363,12.4,11.7,11.109,10.706,10.659,0.03,0.03,0.03,19.38,-1.87,4.09,999.99,-9.99,AAA,222,111,142173707,0,,1.9303,1,77.18,100.0,100.0,7,0.4034247795221071
-0.72953940885,-28.07005430059,2333284998377999872,25.321620167,-77.9268102375,4.1573,19.080000000000002,2.4200000000000004,222,17.77598,3.169872,1.0,Blanco_1,359.270367489916,-28.070064720003,-0.04864339,-28.07005,19.6,17.5,14.553,13.992,13.673,0.039,0.043,0.045,16.95,1.44,5.3,999.99,-9.99,AAA,222,111,142124125,0,,2.3911,0,92.86,49.88,99.27,7,0.3544736517871812
-0.44711588578,-28.60392771837,2333202779818803584,22.6928448343,-78.1505564797,4.0717,19.21,2.439,235,17.17102,2.684488,1.0,Blanco_1,359.552789906446,-28.6039382195874,-0.02981144,-28.603935,18.7,17.0,14.302,13.728,13.435,0.032,0.039,0.037,27.45,-3.43,4.09,999.99,-9.99,AAA,222,111,142141439,0,,1.8162,1,25.09,56.82,99.98,7,0.17815802706133485
-0.35313425169,-27.83928347275,2333385333109198208,26.416422591,-78.2626737851,4.3552,19.862000000000002,2.628,232,17.047653,2.701981,0.8,Blanco_1,359.646769038229,-27.8392947877163,-0.02354831,-27.839304,18.8,16.7,14.154,13.502,13.406,0.03,0.03,0.039,20.62,-2.5,4.0,999.99,-9.99,AAA,222,111,142154563,0,,2.4172,0,69.08,61.19,56.74,7,0.29712491145338793
1.83311521139,-28.16131933928,2333465253860212352,24.3487072679,-80.1813889278,4.1794,18.787000000000003,3.3280000000000003,190,17.958715,2.996283,0.9,Blanco_1,1.83302346179885,-28.1613336681383,0.12220253,-28.161371,19.9,17.6,14.857,14.306,14.22,0.037,0.054,0.064,18.03,7.48,4.09,999.99,-9.99,AAA,222,111,108878650,0,,2.0167,1,64.0,11.05,99.49,7,0.30821052966037316
-1.41808103171,-28.58375527596,2333990820418626048,23.0390340468,-77.3009573366,4.514,19.221000000000004,1.8620000000000003,226,16.450613,2.537061,1.0,Blanco_1,358.581824724661,-28.5837632928719,-0.09454892,-28.583757,18.0,16.2,13.76,13.096,12.947,0.03,0.03,0.03,19.56,-0.88,4.09,999.99,-9.99,AAA,222,111,123001967,0,,2.4577,0,86.11,100.0,93.68,7,0.48284489907653483
-0.74654656398,-27.92326033298,2334037755821224576,26.0241734569,-77.9142130096,4.2008,19.180000000000003,1.9290000000000003,235,10.340158,0.59075,1.0,Blanco_1,359.253359974224,-27.9232686383651,-0.04977752,-27.923283,10.904,10.408,9.638,9.409,9.362,0.03,0.03,0.03,19.02,-2.06,2.2,999.99,-9.99,AAA,222,111,142124355,1713738,,2.52,0,36.88,100.0,100.0,7,0.37832586424768355
3.65187341602,-30.88188192397,2319629338837989632,5.7542571223,-81.1197294194,4.1766,18.253000000000004,3.4300000000000006,233,17.391338,2.962837,1.0,Blanco_1,3.65178184433287,-30.8818966919933,0.24344853,-30.881878,19.3,18.0,14.298,13.697,13.446,0.032,0.037,0.046,18.48,8.48,4.0,999.99,-9.99,AAA,222,111,183595007,0,,2.543,0,53.57,80.21,100.0,7,0.44977662568129445
3.27230508717,-31.38303749418,2319579036180868352,3.6811680213,-80.6211204577,4.332,19.189000000000004,2.8220000000000005,225,17.980492,2.925285,0.9,Blanco_1,3.27220830981049,-31.3830496444214,0.21814553,-31.38302,19.7,17.7,14.89,14.28,14.112,0.037,0.052,0.068,24.57,6.28,5.0,999.99,-9.99,AAA,222,111,145741963,0,,2.4751,0,67.29,98.29,87.77,7,0.38040522755487616
2.40462046367,-31.68706045593,2319648103550670208,3.8375087667,-79.8219660782,4.1333,18.255000000000003,3.5940000000000003,236,16.77383,2.608773,1.0,Blanco_1,2.40452809655164,-31.6870759300634,0.16030008,-31.687119,18.6,16.8,14.003,13.402,13.175,0.03,0.043,0.034,22.26,-7.84,4.0,999.99,-9.99,AAA,222,111,145686339,0,,2.1326,1,18.24,98.08,100.0,7,0.42093649177005005
3.24214381893,-30.82107616511,2319815366757378560,6.9529874856,-80.8163724363,4.3981,19.364,3.7380000000000004,211,16.724674,2.961225,0.8,Blanco_1,3.24204673513851,-30.8210922592405,0.21613325,-30.82106,18.3,16.5,13.666,13.084,12.791,0.03,0.03,0.03,18.75,-0.98,4.0,999.99,-9.99,AAA,222,111,145741169,0,,2.1922,1,83.49,80.06,90.99,7,0.45240608882467626
2.83769635082,-30.1407612958,2319914700760997504,11.6663615791,-80.7066264117,4.1116,18.061000000000003,3.2620000000000005,192,13.346388,1.24892,1.0,Blanco_1,2.83760643043154,-30.1407753404916,0.18916959,-30.140759,13.8,12.5,11.809,11.279,11.239,0.03,0.03,0.03,15.14,4.23,4.0,999.99,-9.99,AAA,222,111,145720685,0,,1.6956,1,67.99,77.26,91.6,7,0.475266330572465
2.39835567355,-30.73337944763,2319866352313739648,8.9598983493,-80.1656355655,4.1534,18.894000000000002,3.5490000000000004,203,17.649733,3.191633,0.9,Blanco_1,2.3982610324757,-30.7333947280123,0.15988146,-30.733404,19.6,17.6,14.439,13.808,13.482,0.03,0.039,0.037,19.96,3.2,4.0,999.99,-9.99,AAA,222,111,145684930,0,,1.4975,1,98.59,1.11,85.32,7,0.4231895668980872
1.81115939146,-31.25738992772,2319734582716691200,7.1218095158,-79.5152967294,4.1815,18.731,3.0050000000000003,238,17.584875,2.868427,1.0,Blanco_1,1.81106504994007,-31.25740286588,0.12073687,-31.257366,19.2,17.3,14.581,13.95,13.791,0.032,0.034,0.046,34.09,43.97,10.85,999.99,-9.99,AAA,222,111,145644010,0,,1.4886,1,1.61,99.98,65.91,7,0.3382785669907294
2.74630826811,-30.86771145707,2319807635816183552,7.6147512239,-80.4019493839,3.8549,19.399,3.5400000000000005,209,17.829006,2.977915,1.0,Blanco_1,2.74621096155717,-30.8677266987003,0.18307959,-30.867725,19.5,17.4,14.814,14.23,13.963,0.045,0.059,0.059,29.95,7.84,4.8,999.99,-9.99,AAA,222,111,145703802,0,,1.8243,1,22.92,80.63,99.97,7,0.3569822357983482
2.94209519405,-30.81930328987,2319829900926671744,7.5330258586,-80.5763557602,4.0783,18.606,3.2630000000000003,234,17.985136,3.113632,0.9,Blanco_1,2.94200191230858,-30.8193173388644,0.19613145,-30.819292,20.0,17.6,14.678,14.119,13.892,0.03,0.046,0.05,14.42,-5.05,4.0,999.99,-9.99,AAA,222,111,145719657,0,,1.954,1,27.89,99.64,99.92,7,0.3836871927888332
2.62959011261,-30.716495106,2319857319997858944,8.6696672355,-80.3589940308,4.4405,19.001,2.9730000000000003,189,15.631808,2.19309,0.9,Blanco_1,2.62949495223775,-30.716507906382,0.175299,-30.716516,16.8,15.3,13.192,12.504,12.315,0.03,0.03,0.03,26.79,-2.31,4.0,999.99,-9.99,AAA,222,111,145700884,0,,1.6671,1,32.88,70.48,100.0,7,0.333912984201573
2.72911114925,-31.01808507552,2319797499693367680,6.805845431,-80.3347689925,4.141,18.815,2.938,221,17.475174,2.889875,1.0,Blanco_1,2.72901662346788,-31.0180977252078,0.18193173,-31.018099,19.3,17.5,14.494,13.867,13.645,0.03,0.032,0.048,16.37,0.49,4.0,999.99,-9.99,AAA,222,111,145704044,0,,1.8869,1,79.9,79.38,76.97,7,0.41986049018346216
2.72761498686,-31.02867364943,2319797465333629440,6.749831059,-80.3297415665,4.0831,17.487000000000002,2.942,218,15.720074,2.455216,0.9,Blanco_1,2.72752712312988,-31.0286863163447,0.18183225,-31.028698,17.4,15.8,13.027,12.391,12.208,0.03,0.03,0.03,17.97,0.72,4.0,999.99,-9.99,AAA,222,111,145704058,0,,1.8914,1,91.82,98.25,96.99,7,0.41420827247413666
2.76195126087,-30.24721185368,2319909478080738944,11.1538848899,-80.6133494335,4.1832,18.578000000000003,3.2190000000000003,204,13.792335,1.380139,1.0,Blanco_1,2.76185866644424,-30.2472257132308,0.18412253,-30.247232,14.7,13.2,12.121,11.449,11.427,0.03,0.03,0.03,18.19,4.28,4.0,999.99,-9.99,AAA,222,111,145702817,0,,1.6421,1,90.61,100.0,100.0,7,0.36006346296050146
3.0954404033,-30.19211618824,2320273446494092288,10.9540961315,-80.9049786144,4.4566,18.957,3.7340000000000004,230,17.757206,2.918503,0.6,Blanco_1,3.09534597280799,-30.1921322651506,0.20635274,-30.192142,19.3,17.4,14.744,14.091,14.02,0.035,0.046,0.07,24.43,1.55,4.0,999.99,-9.99,AAA,222,111,145739158,0,,1.9219,1,70.02,68.68,45.35,7,0.47401133889496705
1.45627873229,-30.76163922792,2320513689784124032,10.2209195804,-79.3869812487,4.2937,18.934,2.511,197,17.937582,2.858521,1.0,Blanco_1,1.45618386302642,-30.7616500391355,0.09707746,-30.761663,19.7,17.6,14.913,14.28,13.953,0.039,0.05,0.052,23.54,-6.42,4.0,999.99,-9.99,AAA,222,111,145625651,0,,0.9071,1,24.37,5.32,72.79,7,0.3719091727647108
1.91039001449,-30.84041062198,2320523967641801088,9.1482766551,-79.734238063,4.1369,18.218000000000004,3.1140000000000003,210,14.88105,1.777979,1.0,Blanco_1,1.91029865791485,-30.8404240294479,0.12735426,-30.840446,16.4,14.2,12.831,12.133,11.994,0.03,0.03,0.03,18.94,2.17,4.0,999.99,-9.99,AAA,222,111,145647644,0,,1.2199,1,99.06,100.0,100.0,7,0.26816796014883165
1.43727661974,-30.97465772927,2320506719053074432,9.1499512241,-79.3066857344,4.0741,18.445000000000004,2.7540000000000004,234,15.528103,2.093054,1.0,Blanco_1,1.43718399501031,-30.974669586737,0.09581026,-30.974676,17.1,15.1,13.178,12.48,12.326,0.03,0.03,0.03,18.78,-1.32,4.0,999.99,-9.99,AAA,222,111,145625336,0,,1.0846,1,80.57,97.44,100.0,7,0.38479413948709795
3.74783285199,-30.30972282525,2320211225302895232,9.0728495794,-81.4027759085,4.3389,19.403000000000002,3.8360000000000003,219,13.380293,1.271977,0.8,Blanco_1,3.74773608406649,-30.3097393413255,0.24984732,-30.309713,14.3,12.9,11.828,11.285,11.187,0.03,0.03,0.03,21.87,4.26,4.0,999.99,-9.99,AAA,222,111,183595875,0,,2.4945,0,87.45,100.0,100.0,7,0.3841003876231009
0.55844645263,-29.65638671458,2320887936054365696,16.8978665771,-78.8934331716,4.4064,18.121000000000002,2.3970000000000002,271,17.418793,2.716505,1.0,Blanco_1,0.558356671012355,-29.6563970349664,0.037222,-29.656368,20.3,17.2,14.475,13.884,13.645,0.03,0.037,0.039,24.05,1.05,3.9,999.99,-9.99,AAA,222,111,1124189888,0,,0.4454,1,71.57,92.47,100.0,7,0.37032665300977935
0.79516071584,-30.18025730602,2320790289973970432,14.0068335579,-78.9886809199,4.1678,18.868000000000002,2.9670000000000005,285,11.170905,0.72744,1.0,Blanco_1,0.795066740001829,-30.1802700805698,0.0530038,-30.180246,11.865,11.088,10.277,10.008,9.967,0.03,0.03,0.03,18.2,2.4,2.55,999.99,-9.99,AAA,222,111,145571415,1713952,,0.1963,1,91.56,100.0,100.0,7,0.32516856076893164
0.86791360189,-29.6142723958,2320882438497310720,16.8638908428,-79.1656190161,4.1839,18.668000000000003,2.297,259,16.539001,2.778014,1.0,Blanco_1,0.867821148795346,-29.6142822856291,0.05785341,-29.614279,18.4,16.7,13.628,13.035,12.807,0.03,0.035,0.034,22.05,1.13,4.0,999.99,-9.99,AAA,222,111,108818146,0,,0.386,1,89.92,100.0,98.97,7,0.35276081899162554
0.83266443622,-29.60904234967,2320883233066327552,16.9203847267,-79.136405528,4.2986,19.126,2.41,287,17.75478,2.998449,1.0,Blanco_1,0.83256971979818,-29.6090527260253,0.0555038,-29.609064,19.6,17.5,14.642,14.013,13.758,0.035,0.046,0.05,17.45,-3.47,4.0,999.99,-9.99,AAA,222,111,108818155,0,,0.3936,1,55.08,45.57,79.47,7,0.345193779460696
1.01685633219,-29.97401296903,2320817159289455104,14.8467976351,-79.2213592004,4.2184,18.953000000000003,2.5760000000000005,254,12.868057,1.103047,1.0,Blanco_1,1.01676212958537,-29.9740240601076,0.0677842,-29.97401,13.0,12.3,11.456,11.025,10.923,0.03,0.03,0.03,20.86,6.03,4.0,999.99,-9.99,AAA,222,111,145589701,0,,0.117,1,78.63,100.0,99.07,7,0.2912840801531251
1.11422751869,-30.08268630505,2320803724631758336,14.1787051166,-79.2795771457,4.4154,19.399,2.4150000000000005,229,16.175726,2.693557,0.9,Blanco_1,1.11413099355609,-30.0826967029314,0.07427459,-30.082685,18.0,16.2,13.279,12.671,12.531,0.03,0.03,0.03,19.07,5.86,4.0,999.99,-9.99,AAA,222,111,145589858,0,,0.2149,1,81.33,26.07,99.35,7,0.33826548593248623
1.32324294077,-29.78258319406,2320908178235983360,15.5587267542,-79.5213315993,4.2432,19.201,2.2510000000000003,262,13.219247,1.202424,1.0,Blanco_1,1.32314768854035,-29.7825928858314,0.08821087,-29.782585,13.7,12.5,11.718,11.188,11.142,0.03,0.03,0.03,19.32,2.75,4.0,999.99,-9.99,AAA,222,111,108853508,0,,0.4377,1,99.42,100.0,100.0,7,0.24939958197729056
1.74072975146,-30.15475178703,2320697484320217728,13.0813394763,-79.7886504208,4.2055,18.764000000000003,2.8460000000000005,215,14.864262,1.800989,1.0,Blanco_1,1.74063631779405,-30.154764040608,0.11604146,-30.15478,16.3,14.2,12.767,12.056,11.925,0.03,0.03,0.03,19.02,4.0,4.0,999.99,-9.99,AAA,222,111,145645678,0,,0.7564,1,94.78,100.0,100.0,7,0.3500920315289811
1.64190984876,-30.14611595243,2320696762765711360,13.2477399648,-79.708031835,4.0389,18.513,2.2350000000000003,217,16.200384,2.389731,1.0,Blanco_1,1.64181767299888,-30.1461255753145,0.10945379,-30.146118,17.9,15.9,13.565,12.923,12.75,0.03,0.03,0.03,17.47,0.93,4.0,999.99,-9.99,AAA,222,111,145627527,0,,0.671,1,89.86,100.0,100.0,7,0.32077167011816665
0.4872786327,-30.20220480261,2320834304798813568,14.2046640844,-78.7244101605,4.2381,18.547,2.2660000000000005,226,14.885303,1.808426,1.0,Blanco_1,0.487186235079244,-30.2022145589665,0.03247813,-30.202208,16.1,14.2,12.76,12.074,11.96,0.03,0.03,0.03,18.79,3.77,4.09,999.99,-9.99,AAA,222,111,145553286,0,,0.3992,1,95.52,93.5,97.92,7,0.3319866167021803
1.85571945502,-29.37376447908,2320950333339180544,17.3172827429,-80.0546680518,3.9623,18.950000000000003,3.0410000000000004,219,16.05065,2.507849,1.0,Blanco_1,1.85562582788737,-29.3737775722417,0.12370774,-29.373838,17.5,15.7,13.274,12.634,12.427,0.03,0.03,0.03,23.5,-1.24,4.0,999.99,-9.99,AAA,222,111,108880466,0,,1.0503,1,65.83,100.0,100.0,7,0.4195391490108463
0.5176619619,-30.17620561388,2320834476597504256,14.3049020843,-78.7557564782,4.2497,18.240000000000002,2.845,210,13.996653,1.459873,1.0,Blanco_1,0.517571117677317,-30.1762178631543,0.03450354,-30.176212,15.1,13.3,12.13,11.542,11.463,0.03,0.03,0.03,17.47,-0.69,4.09,999.99,-9.99,AAA,222,111,145553242,0,,0.3635,1,81.32,65.32,47.09,7,0.33967808527755133
0.81187624521,-30.67486096357,2320572994692595584,11.4915826482,-78.8799505569,3.9209,18.402,2.5100000000000002,245,17.83165,2.936995,1.0,Blanco_1,0.811784124485416,-30.6748717704819,0.05411733,-30.674894,19.7,17.5,14.798,14.193,13.914,0.032,0.046,0.052,18.26,6.84,4.0,999.99,-9.99,AAA,222,111,145572135,0,,0.6778,1,69.92,42.03,93.07,7,0.3795956329921917
0.51549804132,-30.17359395445,2320834476597503232,14.3200743266,-78.754504753,4.1336,19.498,2.7270000000000003,216,14.639164,1.792794,1.0,Blanco_1,0.515400934209162,-30.1736056956642,0.0343582,-30.173594,16.2,14.4,12.517,11.817,11.685,0.03,0.03,0.03,16.4,3.02,4.09,999.99,-9.99,AAA,222,111,145553235,0,,0.3639,1,84.2,100.0,100.0,7,0.3891859279190932
0.47693562643,-30.28541059635,2320786540467288320,13.8007119842,-78.6970307989,3.909,18.235000000000003,2.5370000000000004,181,16.587406,2.48691,1.0,Blanco_1,0.476844706183408,-30.285421519513,0.03178933,-30.28544,18.1,16.4,13.904,13.252,13.059,0.03,0.032,0.035,16.29,-1.37,4.09,999.99,-9.99,AAA,222,111,145553409,0,,0.4539,1,68.8,88.06,85.79,7,0.31630252134827935
0.75738162322,-29.52884236953,2320895671291615488,17.3988006712,-79.0858892163,4.4017,18.352,2.5120000000000005,230,17.228136,2.872449,1.0,Blanco_1,0.757290811974701,-29.5288531850547,0.05048526,-29.528843,19.1,17.0,14.218,13.57,13.345,0.03,0.035,0.037,21.15,0.43,3.9,999.99,-9.99,AAA,222,111,1124191268,0,,0.484,1,91.36,49.55,70.66,7,0.3217149863037737
0.67252726083,-30.62697666345,2320762321146962944,11.8938519159,-78.7770428071,4.3446,18.326,2.3880000000000003,235,17.277407,2.719988,1.0,Blanco_1,0.672435565987035,-30.6269869450845,0.044827,-30.626986,18.9,16.7,14.34,13.758,13.503,0.03,0.035,0.039,18.52,4.59,4.09,999.99,-9.99,AAA,222,111,145569769,0,,0.6533,1,90.4,89.43,100.0,7,0.3800753949774516
2.28341593561,-29.80781962491,2320734867715638144,14.3721813119,-80.3287438545,4.3285,18.981,2.9200000000000004,185,12.840494,1.102915,1.0,Blanco_1,2.28332175100183,-29.8078321970988,0.15222134,-29.807808,13.4,12.3,11.451,11.004,10.916,0.03,0.03,0.03,16.63,9.97,4.0,999.99,-9.99,AAA,222,111,108918564,0,,1.2273,1,34.22,100.0,100.0,7,0.3027763524489358
1.72853262416,-29.25628863569,2320963875371996032,18.0950230123,-79.9658004971,4.2876,19.598000000000003,2.6770000000000005,172,17.96629,3.18255,0.9,Blanco_1,1.72843590684091,-29.2563001616274,0.1152274,-29.25633,19.9,17.7,14.684,14.136,13.946,0.035,0.045,0.064,11.78,-3.65,4.0,999.99,-9.99,AAA,222,111,108864188,0,,1.0443,1,21.61,76.6,97.77,7,0.4107579873633116
1.21680504008,-30.70420468978,2320563958081386752,10.837507625,-79.206545412,3.9768,18.501,2.9250000000000003,258,17.553658,2.836008,1.0,Blanco_1,1.21671239560182,-30.7042172834971,0.08111459,-30.70423,19.2,17.1,14.574,14.004,13.725,0.032,0.045,0.039,22.72,1.08,4.0,999.99,-9.99,AAA,222,111,145606897,0,,0.7602,1,84.87,72.24,100.0,7,0.28099315843353395
0.39454398698,-30.21849518431,2320832621171630976,14.2137878826,-78.6426510222,4.263,18.618000000000002,1.9890000000000003,221,17.490765,2.844992,1.0,Blanco_1,0.394451220295874,-30.2185037480273,0.02629546,-30.218517,19.3,17.4,14.442,13.869,13.694,0.03,0.046,0.045,22.44,-1.26,4.09,999.99,-9.99,AAA,222,111,145552238,0,,0.4773,1,74.18,71.82,100.0,7,0.35760041759893973
1.13202906303,-30.244902113,2320798639390461056,13.3124391816,-79.2565532582,4.1939,18.213,2.946,259,11.56224,0.785458,1.0,Blanco_1,1.13193828993194,-30.2449147971354,0.07546079,-30.244907,12.37,11.83,10.588,10.277,10.232,0.03,0.03,0.03,10.43,4.9,2.29,999.99,-9.99,AAA,222,111,145607602,0,,0.3249,1,1.19,100.0,100.0,7,0.3649475757363472
0.47739864516,-30.17734629669,2320834614036455424,14.33827516,-78.7215462688,3.8999,18.321,3.3550000000000004,219,17.36302,2.822802,1.0,Blanco_1,0.477307396458897,-30.1773607417973,0.03181987,-30.177343,18.4,17.2,14.387,13.818,13.531,0.032,0.045,0.043,34.9,13.06,4.05,999.99,-9.99,AAA,222,111,145553245,0,,0.3948,1,0.51,72.71,99.84,7,0.31332934654688055
0.49072402281,-30.15795505584,2320834751475408128,14.4222449384,-78.7370190717,4.1832,18.003000000000004,2.3270000000000004,141,9.881991,0.457332,1.0,Blanco_1,0.490634375565892,-30.1579650748373,0.03270707,-30.157969,10.306,9.956,9.322,9.155,9.157,0.03,0.03,0.03,18.55,2.54,1.5,999.99,-9.99,AAA,222,111,145553212,1713908,"A9/F0 V             ",0.3761,1,85.47,100.0,100.0,7,0.37043327106876656
0.87084865579,-30.32421563665,2320776644862584960,13.1928468535,-79.0185408873,4.0013,18.115000000000002,2.0610000000000004,118,10.506609,0.589032,1.0,Blanco_1,0.870758298108316,-30.324224510369,0.0580492,-30.324226,10.962,10.618,9.774,9.572,9.553,0.03,0.03,0.03,20.82,3.01,1.83,999.99,-9.99,AAA,222,111,145588837,1713963,,0.3245,1,87.66,100.0,100.0,7,0.34611901178427207
0.95913970339,-30.06546282627,2320816231576490496,14.4291733567,-79.1526412471,4.1872,18.342000000000002,2.3000000000000003,137,10.936608,0.679396,1.0,Blanco_1,0.959048453540388,-30.0654727290163,0.06393579,-30.06547,11.52,10.976,10.114,9.818,9.843,0.03,0.03,0.03,22.81,3.56,2.45,999.99,-9.99,AAA,222,111,145589230,1713979,,0.0916,1,62.59,100.0,100.0,7,0.32149018973895405
0.61755577898,-30.07872916539,2320842551136015872,14.6986722242,-78.8612346191,4.0282,18.339000000000002,2.5600000000000005,201,12.706314,1.269201,1.0,Blanco_1,0.617464531821477,-30.0787401875807,0.04116433,-30.078754,13.3,12.4,11.14,10.659,10.51,0.03,0.03,0.03,16.7,5.67,4.09,999.99,-9.99,AAA,222,111,145570607,0,,0.2446,1,73.55,90.33,100.0,7,0.29717651555583846
1.40689986698,-30.34444234079,2320611649398413312,12.4695729969,-79.461529932,4.432,19.091,2.7050000000000005,266,17.725458,2.793819,1.0,Blanco_1,1.40680462133108,-30.3444539872833,0.09378454,-30.344482,19.3,17.2,14.673,14.027,13.824,0.032,0.03,0.048,22.69,-3.03,4.0,999.99,-9.99,AAA,222,111,145626324,0,,0.5676,1,56.03,75.62,40.43,7,0.4341085071772156
0.36956987233,-30.20582594298,2320833445805349760,14.3005213924,-78.6243729496,4.3184,18.089000000000002,2.3040000000000003,159,10.729133,0.631354,1.0,Blanco_1,0.369479753062444,-30.2058358629492,0.02463074,-30.205849,11.191,10.811,9.932,9.688,9.67,0.03,0.03,0.03,18.45,2.18,2.35,999.99,-9.99,AAA,222,111,145552254,1713892,,0.4912,1,93.02,100.0,100.0,7,0.348125123183638
0.34876788442,-30.20354047179,2320833617604040704,14.3316876646,-78.6073265601,3.9044,18.156000000000002,2.4010000000000002,228,17.841007,2.977665,1.0,Blanco_1,0.348677433458869,-30.2035508093978,0.02324433,-30.203588,20.0,17.7,14.781,14.164,13.94,0.037,0.046,0.064,24.22,-4.69,4.09,999.99,-9.99,AAA,222,111,145552258,0,,0.5067,1,35.7,87.57,84.63,7,0.36387324432443613
1.70109126781,-29.2657120767,2320958721411240704,18.0645791032,-79.9406268358,4.4992,18.992,2.5460000000000003,200,17.511906,2.846729,0.9,Blanco_1,1.70099753250096,-29.2657230386117,0.11339946,-29.26575,18.8,16.7,14.225,13.636,13.407,0.03,0.037,0.037,5.71,-7.42,4.0,999.99,-9.99,AAA,222,111,108864172,0,,1.0209,1,1.08,99.86,100.0,7,0.34200023701248844
0.60477072413,-30.07317248204,2320842619855491968,14.7389847467,-78.8516127448,4.0962,18.311000000000003,2.9080000000000004,210,17.51159,2.976902,1.0,Blanco_1,0.604679621403206,-30.0731850025642,0.04031226,-30.07322,19.4,17.5,14.43,13.888,13.472,0.03,0.046,0.041,20.22,2.48,5.3,999.99,-9.99,AAA,222,111,145570616,0,,0.2535,1,99.73,1.83,84.43,7,0.31876673202408873
1.28253898699,-30.33358258736,2320606564157139200,12.6759747815,-79.3605394576,4.4147,17.896,2.5770000000000004,247,17.937975,2.941849,1.0,Blanco_1,1.28244971314102,-30.3335936827463,0.08549779,-30.333578,20.1,17.6,14.902,14.296,13.982,0.039,0.046,0.052,26.18,6.78,4.0,999.99,-9.99,AAA,222,111,145608911,0,,0.4789,1,37.89,19.12,92.09,7,0.22460087821966576
1.57188862128,-30.57542978226,2320540803913561088,11.0383980183,-79.5360091879,4.1969,18.428,2.7660000000000005,221,14.942327,1.81288,1.0,Blanco_1,1.57179646512252,-30.5754416913942,0.10478626,-30.575438,16.5,14.4,12.814,12.095,11.951,0.03,0.03,0.03,16.32,7.57,4.0,999.99,-9.99,AAA,222,111,145628169,0,,0.8263,1,53.97,96.79,99.71,7,0.2948691304674329
0.84383433879,-29.86469735575,2320822549472113280,15.5811495012,-79.097408075,4.3709,18.353,2.4250000000000003,282,17.740175,3.003048,1.0,Blanco_1,0.84374321848345,-29.8647077966909,0.05624759,-29.86466,19.6,17.4,14.614,14.077,13.732,0.035,0.048,0.048,20.81,2.29,5.09,999.99,-9.99,AAA,222,111,108817767,0,,0.14,1,98.84,46.17,88.74,7,0.39924508291812205
0.83856134174,-29.70472767601,2320877151392638720,16.4165560041,-79.1239598387,4.1211,19.345000000000002,2.9210000000000003,269,16.928099,2.636394,1.0,Blanco_1,0.838465449636368,-29.7047402525032,0.05590046,-29.704742,18.1,16.0,14.034,13.428,13.194,0.041,0.05,0.05,18.36,10.18,4.0,999.99,-9.99,AAA,222,111,108817992,0,,0.298,1,36.65,94.77,100.0,7,0.17839803891753941
0.57058992949,-30.54088685838,2320766684833726592,12.4354257114,-78.7142644781,4.2899,19.046000000000003,2.8220000000000005,218,12.031643,0.89802,1.0,Blanco_1,0.570494716687748,-30.5408990086232,0.03802913,-30.540897,12.42,12.124,10.883,10.53,10.47,0.03,0.03,0.03,15.19,5.51,3.5,999.99,-9.99,AAA,222,111,145569897,1713916,,0.6053,1,53.27,100.0,100.0,7,0.4758151648962063
1.3789974912,-29.88559066864,2320903848908950656,14.9482613197,-79.5468861426,4.3232,18.373,2.4290000000000003,114,11.13123,0.70369,1.0,Blanco_1,1.37890625248559,-29.8856011268031,0.09192666,-29.885614,11.488,11.225,10.281,10.034,9.993,0.03,0.03,0.03,15.63,1.83,2.5,999.99,-9.99,AAA,222,111,108854032,1616904,,0.443,1,50.97,100.0,91.11,7,0.3166208235534163
